customer_id,gender,senior_citizen,tenure,contract_type,monthly_charges,total_charges,internet_service,streaming,security,tech_support,churn,tenure_group,high_monthly_charge,service_count,is_monthly_contract,churn_probability,risk_level,value_level,segment,recommended_action
6695-AMZUF,Female,0,70,Two year,86.45,5950.2,,1.0,1.0,1.0,0,,1,3.0,0,0.05600869608393991,Low,High,Low Risk - High Value,Thank-you benefits
1455-UGQVH,Male,0,10,Month-to-month,98.5,1037.75,,1.0,0.0,0.0,1,6-12,1,1.0,1,0.6146615824612685,High,High,High Risk - High Value,Personal call + customized discount
8410-BGQXN,Male,0,4,Month-to-month,19.4,93.4,0.0,,,,0,0-6,0,0.0,1,0.3576736754169115,Medium,Low,Medium Risk - Low Value,
8280-MQRQN,Female,0,1,Month-to-month,50.45,50.45,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
1619-YWUBB,Female,0,68,Two year,24.95,1614.9,0.0,,,,0,,0,0.0,0,0.022346082196302037,Low,Low,Low Risk - Low Value,No immediate action
7611-YKYTC,Male,0,22,Month-to-month,75.0,1573.95,,0.0,1.0,0.0,0,12-24,1,1.0,1,0.5300383531950449,Medium,High,Medium Risk - High Value,Loyalty reward
2037-SGXHH,Male,0,38,Month-to-month,94.65,3624.3,,1.0,0.0,0.0,1,24+,1,1.0,1,0.41534707940279875,Medium,High,Medium Risk - High Value,Loyalty reward
3178-FESZO,Female,0,1,Month-to-month,100.25,100.25,,1.0,0.0,0.0,1,0-6,1,1.0,1,0.6741331094298597,High,High,High Risk - High Value,Personal call + customized discount
0365-GXEZS,Male,0,18,Month-to-month,78.2,1468.75,,0.0,0.0,1.0,0,12-24,1,1.0,1,0.5586904030824995,Medium,High,Medium Risk - High Value,Loyalty reward
0082-OQIQY,Male,0,29,Month-to-month,94.2,2607.6,,1.0,0.0,1.0,0,24+,1,2.0,1,0.4529011246119906,Medium,High,Medium Risk - High Value,Loyalty reward
6087-MVHJH,Female,0,16,Month-to-month,88.45,1422.1,,0.0,0.0,0.0,1,12-24,1,0.0,1,0.5988473357876051,Medium,High,Medium Risk - High Value,Loyalty reward
4603-JANFB,Male,0,1,Month-to-month,69.85,69.85,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
3018-TFTSU,Male,0,12,Month-to-month,81.7,858.6,,0.0,1.0,0.0,1,6-12,1,1.0,1,0.60088995191904,High,High,High Risk - High Value,Personal call + customized discount
3606-SBKRY,Male,0,31,One year,50.05,1523.4,,1.0,0.0,0.0,0,24+,0,1.0,0,0.05642823250812596,Low,Low,Low Risk - Low Value,No immediate action
4806-KEXQR,Male,0,4,Month-to-month,79.9,324.3,,0.0,0.0,0.0,1,0-6,1,0.0,1,0.6785936417198722,High,High,High Risk - High Value,Personal call + customized discount
0667-NSRGI,Female,0,48,One year,69.55,3435.6,,0.0,0.0,1.0,0,24+,0,1.0,0,0.035304822712583936,Low,Low,Low Risk - Low Value,No immediate action
7083-YNSKY,Female,0,15,Month-to-month,25.4,399.6,0.0,,,,1,12-24,0,0.0,1,0.28838525605083826,Low,Low,Low Risk - Low Value,No immediate action
6893-ODYYE,Male,0,50,One year,90.1,4549.45,,0.0,1.0,1.0,0,24+,1,2.0,0,0.10528665037433987,Low,High,Low Risk - High Value,Thank-you benefits
8242-JSVBO,Male,0,7,Month-to-month,44.65,322.5,,0.0,0.0,0.0,0,6-12,0,0.0,1,0.33801820039754427,Medium,Low,Medium Risk - Low Value,
2479-BRAMR,Male,1,41,Month-to-month,83.75,3273.55,,0.0,1.0,0.0,1,24+,1,1.0,1,0.394468625823409,Medium,High,Medium Risk - High Value,Loyalty reward
9541-ZPSEA,Male,0,68,Two year,80.35,5375.15,,0.0,1.0,0.0,0,,1,1.0,0,0.07224171272003466,Low,High,Low Risk - High Value,Thank-you benefits
2665-NPTGL,Female,1,26,Month-to-month,98.1,2510.7,,1.0,0.0,0.0,0,24+,1,1.0,1,0.5011869335464423,Medium,High,Medium Risk - High Value,Loyalty reward
1139-WUOAH,Male,0,57,Two year,53.35,3090.05,,1.0,0.0,1.0,0,24+,0,2.0,0,0.024726995430198104,Low,Low,Low Risk - Low Value,No immediate action
4693-VWVBO,Female,0,3,Month-to-month,19.55,61.05,0.0,,,,0,0-6,0,0.0,1,0.36433734752185404,Medium,Low,Medium Risk - Low Value,
7434-SHXLS,Female,0,1,Month-to-month,20.9,20.9,0.0,,,,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
6937-GCDGQ,Male,0,19,One year,48.95,955.6,,0.0,1.0,0.0,0,12-24,0,1.0,0,0.07798455304907712,Low,Low,Low Risk - Low Value,No immediate action
0988-JRWWP,Female,0,3,Month-to-month,54.2,140.4,,1.0,0.0,0.0,0,0-6,0,1.0,1,0.33992502754057796,Medium,Low,Medium Risk - Low Value,
5075-JSDKI,Female,0,59,Two year,24.45,1493.1,0.0,,,,0,24+,0,0.0,0,0.028789960620946613,Low,Low,Low Risk - Low Value,No immediate action
7908-QCBCA,Female,0,1,Month-to-month,69.4,69.4,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
8644-XYTSV,Male,0,42,Month-to-month,40.15,1626.05,,1.0,1.0,0.0,0,24+,0,2.0,1,0.13041588368783663,Low,Low,Low Risk - Low Value,No immediate action
6711-FLDFB,Female,0,7,Month-to-month,74.9,541.15,,0.0,0.0,0.0,1,6-12,1,0.0,1,0.659407137852051,High,High,High Risk - High Value,Personal call + customized discount
3873-WOSBC,Male,0,67,Two year,25.6,1784.9,0.0,,,,0,,0,0.0,0,0.022985967504544725,Low,Low,Low Risk - Low Value,No immediate action
7465-ZZRVX,Male,0,1,Month-to-month,70.35,70.35,,0.0,0.0,0.0,0,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
7975-JMZNT,Male,0,66,Two year,91.7,6075.9,,1.0,1.0,1.0,0,,1,3.0,0,0.0624408903248133,Low,High,Low Risk - High Value,Thank-you benefits
7251-XFOIL,Female,0,61,Month-to-month,89.2,5500.6,,0.0,0.0,0.0,0,,1,0.0,1,0.28919870641899054,Low,High,Low Risk - High Value,Thank-you benefits
4116-IQRFR,Male,0,4,One year,24.1,73.1,0.0,,,,0,0-6,0,0.0,0,0.12678421625507694,Low,Low,Low Risk - Low Value,No immediate action
3714-JTVOV,Female,1,42,Month-to-month,74.15,3229.4,,0.0,1.0,0.0,1,24+,1,1.0,1,0.38758988369547287,Medium,High,Medium Risk - High Value,Loyalty reward
8259-DZLIZ,Female,0,64,One year,53.85,3399.85,,0.0,0.0,0.0,0,,0,0.0,0,0.025014810988059542,Low,Low,Low Risk - Low Value,No immediate action
0442-ZXKVS,Female,1,54,One year,115.6,6431.05,,1.0,1.0,1.0,0,24+,1,3.0,0,0.086084570979911,Low,High,Low Risk - High Value,Thank-you benefits
7853-WNZSY,Male,0,1,Month-to-month,19.75,19.75,0.0,,,,0,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
3120-FAZKD,Male,0,54,Two year,24.05,1230.9,0.0,,,,0,24+,0,0.0,0,0.03311549187191302,Low,Low,Low Risk - Low Value,No immediate action
8606-OEGQZ,Female,0,18,Two year,25.3,454.65,0.0,,,,0,12-24,0,0.0,0,0.08833606074719569,Low,Low,Low Risk - Low Value,No immediate action
0225-ZORZP,Male,0,3,Month-to-month,84.3,235.05,,0.0,0.0,0.0,0,0-6,1,0.0,1,0.6848613871756425,High,High,High Risk - High Value,Personal call + customized discount
4702-IOQDC,Female,0,1,Month-to-month,70.1,70.1,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
9489-JMTTN,Female,0,72,Two year,89.75,6595.9,,1.0,1.0,1.0,0,,1,3.0,0,0.05303122362252519,Low,High,Low Risk - High Value,Thank-you benefits
0575-CUQOV,Male,1,60,One year,97.95,5867.0,,1.0,0.0,0.0,0,24+,1,1.0,0,0.08934551246412836,Low,High,Low Risk - High Value,Thank-you benefits
0967-BMLBD,Female,0,11,One year,20.0,196.35,0.0,,,,0,6-12,0,0.0,0,0.10603384486044405,Low,Low,Low Risk - Low Value,No immediate action
6178-KFNHS,Female,0,12,Month-to-month,78.3,909.25,,0.0,1.0,0.0,1,6-12,1,1.0,1,0.60088995191904,High,High,High Risk - High Value,Personal call + customized discount
2830-LEWOA,Male,0,61,One year,103.9,6449.15,,1.0,0.0,1.0,0,,1,2.0,0,0.0788859495853973,Low,High,Low Risk - High Value,Thank-you benefits
5006-MXVRN,Female,0,39,Two year,20.7,762.45,0.0,,,,0,24+,0,0.0,0,0.050174882021859296,Low,Low,Low Risk - Low Value,No immediate action
1264-BYWMS,Male,0,55,Month-to-month,96.8,5283.95,,1.0,0.0,0.0,1,24+,1,1.0,1,0.3030124516807572,Medium,High,Medium Risk - High Value,Loyalty reward
9658-WYUFB,Female,0,17,Month-to-month,94.4,1617.5,,1.0,1.0,0.0,1,12-24,1,2.0,1,0.5393424774937486,Medium,High,Medium Risk - High Value,Loyalty reward
8327-WKMIE,Male,0,37,One year,20.15,785.75,0.0,,,,0,24+,0,0.0,0,0.05300095915449885,Low,Low,Low Risk - Low Value,No immediate action
6917-FIJHC,Female,0,72,Two year,26.0,1776.0,0.0,,,,0,,0,0.0,0,0.019956241626521848,Low,Low,Low Risk - Low Value,No immediate action
5329-KRDTM,Male,1,72,Two year,77.35,5396.25,,1.0,0.0,1.0,0,,1,2.0,0,0.05867113449586433,Low,High,Low Risk - High Value,Thank-you benefits
7797-EJMDP,Female,0,8,Month-to-month,66.05,574.5,,0.0,1.0,1.0,0,6-12,0,2.0,1,0.28595591260299574,Low,Low,Low Risk - Low Value,No immediate action
3530-VWVGU,Female,0,22,Month-to-month,19.9,400.3,0.0,,,,0,12-24,0,0.0,1,0.24871959258938858,Low,Low,Low Risk - Low Value,No immediate action
2013-SGDXK,Female,0,1,Month-to-month,84.3,84.3,,1.0,0.0,0.0,1,0-6,1,1.0,1,0.6741331094298597,High,High,High Risk - High Value,Personal call + customized discount
6368-NWMCE,Female,0,38,Month-to-month,68.15,2656.3,,0.0,0.0,1.0,0,24+,0,1.0,1,0.15779914621785351,Low,Low,Low Risk - Low Value,No immediate action
3633-CDBUW,Male,0,17,One year,80.85,1445.95,,1.0,0.0,1.0,0,12-24,1,2.0,0,0.23388104375259333,Low,High,Low Risk - High Value,Thank-you benefits
0707-HOVVN,Female,1,70,Two year,75.5,5212.65,,1.0,0.0,1.0,0,,1,2.0,0,0.061944549803260265,Low,High,Low Risk - High Value,Thank-you benefits
8580-QVLOC,Female,1,72,Two year,92.45,6440.25,,1.0,1.0,1.0,1,,1,3.0,0,0.05303122362252519,Low,High,Low Risk - High Value,Thank-you benefits
3956-MGXOG,Female,0,28,Month-to-month,80.6,2244.95,,0.0,0.0,0.0,0,24+,1,0.0,1,0.5134999749213419,Medium,High,Medium Risk - High Value,Loyalty reward
9274-UARKJ,Female,0,15,Month-to-month,83.2,1130.0,,1.0,0.0,0.0,0,12-24,1,1.0,1,0.579936254939598,Medium,High,Medium Risk - High Value,Loyalty reward
4077-HWUYD,Male,0,72,Two year,87.55,6463.15,,1.0,1.0,1.0,0,,1,3.0,0,0.05303122362252519,Low,High,Low Risk - High Value,Thank-you benefits
2012-NWRPA,Female,1,11,Month-to-month,99.55,1131.2,,1.0,0.0,0.0,1,6-12,1,1.0,1,0.6077972081713429,High,High,High Risk - High Value,Personal call + customized discount
8808-ELEHO,Male,1,8,Month-to-month,81.25,585.95,,0.0,0.0,0.0,1,6-12,1,0.0,1,0.6528897236788328,High,High,High Risk - High Value,Personal call + customized discount
0103-CSITQ,Female,0,57,One year,109.4,6252.7,,1.0,0.0,1.0,0,24+,1,2.0,0,0.0877013435062445,Low,High,Low Risk - High Value,Thank-you benefits
3506-LCJDC,Male,0,1,Month-to-month,19.95,19.95,0.0,,,,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
8671-KKKOS,Female,0,46,Month-to-month,45.55,2062.15,,1.0,1.0,0.0,0,24+,0,2.0,1,0.11786167776001082,Low,Low,Low Risk - Low Value,No immediate action
7305-ZWMAJ,Male,0,30,One year,20.7,587.1,0.0,,,,0,24+,0,0.0,0,0.0641173779475873,Low,Low,Low Risk - Low Value,No immediate action
9518-XXBXE,Male,1,10,Month-to-month,75.3,720.45,,0.0,1.0,0.0,0,6-12,1,1.0,1,0.6146615824612685,High,High,High Risk - High Value,Personal call + customized discount
3934-HXCFZ,Male,0,23,Month-to-month,99.25,2186.4,,1.0,1.0,0.0,1,12-24,1,2.0,1,0.4960926027910837,Medium,High,Medium Risk - High Value,Loyalty reward
6578-KRMAW,Male,0,32,Month-to-month,93.4,2979.3,,0.0,1.0,0.0,0,24+,1,1.0,1,0.4579550089733115,Medium,High,Medium Risk - High Value,Loyalty reward
4860-IJUDE,Male,0,13,Month-to-month,73.75,956.65,,0.0,1.0,0.0,0,12-24,1,1.0,1,0.5939423187871326,Medium,High,Medium Risk - High Value,Loyalty reward
7666-WKRON,Female,0,39,Two year,80.45,3201.55,,0.0,0.0,1.0,1,24+,1,1.0,0,0.15251473668791024,Low,High,Low Risk - High Value,Thank-you benefits
9688-YGXVR,Female,0,44,Month-to-month,88.15,3973.2,,1.0,0.0,0.0,0,24+,1,1.0,1,0.3739683709688937,Medium,High,Medium Risk - High Value,Loyalty reward
0423-UDIJQ,Male,1,9,Month-to-month,49.2,447.9,,0.0,0.0,1.0,0,6-12,0,1.0,1,0.3021766644338477,Medium,Low,Medium Risk - Low Value,
1945-XISKS,Female,0,67,Two year,19.65,1335.2,0.0,,,,0,,0,0.0,0,0.022985967504544725,Low,Low,Low Risk - Low Value,No immediate action
4910-AQFFX,Male,0,9,Month-to-month,79.35,661.25,,0.0,0.0,0.0,1,6-12,1,0.0,1,0.6463144882369649,High,High,High Risk - High Value,Personal call + customized discount
2154-KVJFF,Female,0,15,Month-to-month,79.75,1111.85,,0.0,0.0,0.0,1,12-24,1,0.0,1,0.6057667498180974,High,High,High Risk - High Value,Personal call + customized discount
5360-LJCNJ,Female,0,71,Two year,105.15,7555.0,,1.0,0.0,0.0,0,,1,1.0,0,0.06664432068457088,Low,High,Low Risk - High Value,Thank-you benefits
2607-FBDFF,Male,0,1,Month-to-month,49.0,49.0,,0.0,0.0,1.0,0,0-6,0,1.0,1,0.35300574832124104,Medium,Low,Medium Risk - Low Value,
9647-ERGBE,Female,0,30,Month-to-month,100.05,3046.15,,1.0,0.0,0.0,1,24+,1,1.0,1,0.4723276076174972,Medium,High,Medium Risk - High Value,Loyalty reward
3428-XZMAZ,Male,0,1,Month-to-month,69.35,69.35,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
1100-DDVRV,Male,0,17,Month-to-month,49.8,836.35,,1.0,0.0,0.0,0,12-24,0,1.0,1,0.2557731044144349,Low,Low,Low Risk - Low Value,No immediate action
0378-TOVMS,Female,0,3,Month-to-month,85.8,272.2,,0.0,0.0,1.0,1,0-6,1,1.0,1,0.6613157890471344,High,High,High Risk - High Value,Personal call + customized discount
4355-HBJHH,Male,0,67,Two year,79.7,5293.4,,1.0,1.0,0.0,1,,1,2.0,0,0.06717562214105152,Low,High,Low Risk - High Value,Thank-you benefits
6728-WYQBC,Male,0,1,Month-to-month,20.95,20.95,0.0,,,,0,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
9058-CBREO,Female,1,1,Month-to-month,50.55,50.55,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
9029-FEGVJ,Female,1,32,Month-to-month,79.3,2570.0,,0.0,0.0,0.0,0,24+,1,0.0,1,0.4846204757531624,Medium,High,Medium Risk - High Value,Loyalty reward
7216-KAOID,Male,0,41,One year,19.5,798.2,0.0,,,,0,24+,0,0.0,0,0.04749193774977327,Low,Low,Low Risk - Low Value,No immediate action
0318-QUUOB,Male,0,1,Month-to-month,80.55,80.55,,1.0,0.0,0.0,1,0-6,1,1.0,1,0.6741331094298597,High,High,High Risk - High Value,Personal call + customized discount
6145-NNPNO,Female,0,1,Month-to-month,44.15,44.15,,0.0,0.0,0.0,0,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
5520-FVEWJ,Female,0,12,Month-to-month,84.5,916.9,,0.0,0.0,0.0,1,6-12,1,0.0,1,0.6262623222211868,High,High,High Risk - High Value,Personal call + customized discount
5339-TJFEK,Male,0,62,Month-to-month,105.5,6487.2,,1.0,1.0,0.0,0,,1,2.0,1,0.24190793099462607,Low,High,Low Risk - High Value,Thank-you benefits
5572-ZDXHY,Female,0,22,Month-to-month,84.3,1855.65,,0.0,0.0,0.0,1,12-24,1,0.0,1,0.5565911844656275,Medium,High,Medium Risk - High Value,Loyalty reward
2074-GUHPQ,Female,0,17,Month-to-month,92.7,1556.85,,0.0,0.0,1.0,0,12-24,1,1.0,1,0.5658002576666198,Medium,High,Medium Risk - High Value,Loyalty reward
4625-XMOYM,Female,0,72,Two year,26.25,1988.05,0.0,,,,0,,0,0.0,0,0.019956241626521848,Low,Low,Low Risk - Low Value,No immediate action
5827-MWCZK,Male,0,56,Month-to-month,96.95,5432.2,,1.0,0.0,1.0,0,24+,1,2.0,1,0.2750954558679994,Low,High,Low Risk - High Value,Thank-you benefits
1385-TQOZW,Female,0,9,Month-to-month,20.45,147.55,0.0,,,,0,6-12,0,0.0,1,0.3252136899146767,Medium,Low,Medium Risk - Low Value,
5914-XRFQB,Male,0,72,Two year,115.8,8424.9,,1.0,1.0,1.0,0,,1,3.0,0,0.05303122362252519,Low,High,Low Risk - High Value,Thank-you benefits
4329-YPDDQ,Male,0,20,Month-to-month,108.2,2203.7,,1.0,1.0,1.0,0,12-24,1,3.0,1,0.4909990832007034,Medium,High,Medium Risk - High Value,Loyalty reward
4804-NCPET,Male,0,19,Two year,20.2,387.4,0.0,,,,0,12-24,0,0.0,0,0.08603715707584006,Low,Low,Low Risk - Low Value,No immediate action
3750-CKVKH,Male,0,2,Month-to-month,67.75,116.65,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.3710534509607385,Medium,Low,Medium Risk - Low Value,
5944-UGLLK,Male,0,53,One year,54.9,3045.75,,1.0,0.0,1.0,0,24+,0,2.0,0,0.0276720216244999,Low,Low,Low Risk - Low Value,No immediate action
8063-GBATB,Female,1,27,Month-to-month,85.25,2287.25,,0.0,0.0,0.0,1,24+,1,0.0,1,0.520713304013408,Medium,High,Medium Risk - High Value,Loyalty reward
7787-BNTZM,Male,0,6,Month-to-month,20.15,130.5,0.0,,,,0,0-6,0,0.0,1,0.34451208726750715,Medium,Low,Medium Risk - Low Value,
2252-ISRNH,Male,0,9,One year,90.35,767.9,,1.0,0.0,0.0,0,6-12,1,1.0,0,0.29977212786301527,Low,High,Low Risk - High Value,Thank-you benefits
9415-TPKRV,Female,0,8,Month-to-month,55.75,446.8,,0.0,0.0,0.0,0,6-12,0,0.0,1,0.3315847996031494,Medium,Low,Medium Risk - Low Value,
5322-TEUJK,Female,0,71,Two year,114.6,8100.25,,1.0,1.0,1.0,0,,1,3.0,0,0.05450080201687466,Low,High,Low Risk - High Value,Thank-you benefits
4547-KQRTM,Female,0,10,Month-to-month,80.05,830.7,,0.0,0.0,0.0,1,6-12,1,0.0,1,0.639683437940549,High,High,High Risk - High Value,Personal call + customized discount
4877-EVATK,Male,0,1,Month-to-month,20.0,20.0,0.0,,,,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
1866-DIOQZ,Female,0,71,One year,66.8,4689.15,,1.0,1.0,1.0,0,,0,3.0,0,0.01497493494915567,Low,Low,Low Risk - Low Value,No immediate action
8375-KVTHK,Male,0,68,One year,100.3,6754.35,,1.0,0.0,1.0,0,,1,2.0,0,0.0653879112047717,Low,High,Low Risk - High Value,Thank-you benefits
2697-NQBPF,Male,0,34,Month-to-month,105.35,3540.65,,1.0,0.0,1.0,0,24+,1,2.0,1,0.41741506915245785,Medium,High,Medium Risk - High Value,Loyalty reward
3709-OIJEA,Male,0,26,One year,85.2,2184.6,,0.0,0.0,1.0,0,24+,1,1.0,0,0.20759673989877941,Low,High,Low Risk - High Value,Thank-you benefits
7639-SUPCW,Female,0,22,Month-to-month,48.8,1054.6,,0.0,1.0,0.0,1,12-24,0,1.0,1,0.2292601724676675,Low,Low,Low Risk - Low Value,No immediate action
1386-ZIKUV,Male,0,7,Month-to-month,18.95,130.55,0.0,,,,0,6-12,0,0.0,1,0.33801820039754427,Medium,Low,Medium Risk - Low Value,
0599-XNYDO,Female,0,20,Month-to-month,69.8,1540.35,,0.0,0.0,0.0,0,12-24,0,0.0,1,0.2596713214393984,Low,Low,Low Risk - Low Value,No immediate action
6377-WHAOX,Female,0,60,Month-to-month,106.15,6411.25,,1.0,0.0,0.0,0,24+,1,1.0,1,0.27340166436428287,Low,High,Low Risk - High Value,Thank-you benefits
6855-VLGOS,Male,0,72,Two year,20.55,1432.55,0.0,,,,0,,0,0.0,0,0.019956241626521848,Low,Low,Low Risk - Low Value,No immediate action
8999-XXGNS,Female,1,72,One year,105.75,7629.85,,1.0,0.0,0.0,0,,1,1.0,0,0.06486976574433419,Low,High,Low Risk - High Value,Thank-you benefits
8746-OQQRW,Male,0,4,Month-to-month,25.25,101.9,0.0,,,,0,0-6,0,0.0,1,0.3576736754169115,Medium,Low,Medium Risk - Low Value,
3181-MIZBN,Male,0,16,Month-to-month,19.75,313.4,0.0,,,,0,12-24,0,0.0,1,0.28249338589633655,Low,Low,Low Risk - Low Value,No immediate action
0471-ARVMX,Female,1,62,One year,104.85,6312.9,,1.0,1.0,0.0,0,,1,2.0,0,0.07681225930584754,Low,High,Low Risk - High Value,Thank-you benefits
7766-CLTIC,Female,0,10,Month-to-month,60.95,629.55,,0.0,0.0,1.0,0,6-12,0,1.0,1,0.29612027793934753,Low,Low,Low Risk - Low Value,No immediate action
5650-YLIBA,Male,0,31,Month-to-month,81.15,2640.55,,0.0,0.0,0.0,0,24+,1,0.0,1,0.49183825627461947,Medium,High,Medium Risk - High Value,Loyalty reward
0825-CPPQH,Female,0,71,Two year,19.1,1372.45,0.0,,,,0,,0,0.0,0,0.02052913028358305,Low,Low,Low Risk - Low Value,No immediate action
9084-OAYKL,Male,0,58,Two year,20.8,1212.25,0.0,,,,0,24+,0,0.0,0,0.02960877955218787,Low,Low,Low Risk - Low Value,No immediate action
6122-LJADA,Male,0,70,Two year,90.15,6237.05,,1.0,1.0,1.0,0,,1,3.0,0,0.05600869608393991,Low,High,Low Risk - High Value,Thank-you benefits
2400-XIWIO,Female,0,71,Two year,90.1,6310.9,,1.0,1.0,1.0,0,,1,3.0,0,0.05450080201687466,Low,High,Low Risk - High Value,Thank-you benefits
7524-VRLPL,Male,1,69,Two year,74.1,5031.0,,0.0,1.0,1.0,0,,1,2.0,0,0.06364452975065471,Low,High,Low Risk - High Value,Thank-you benefits
1069-XAIEM,Female,1,1,Month-to-month,85.05,85.05,,0.0,0.0,0.0,1,0-6,1,0.0,1,0.697195641935318,High,High,High Risk - High Value,Personal call + customized discount
7569-NMZYQ,Female,0,72,Two year,118.75,8672.45,,1.0,1.0,1.0,0,,1,3.0,0,0.05303122362252519,Low,High,Low Risk - High Value,Thank-you benefits
5201-USSQZ,Female,0,26,Month-to-month,85.9,2196.45,,0.0,0.0,1.0,0,24+,1,1.0,1,0.5011869335464423,Medium,High,Medium Risk - High Value,Loyalty reward
2105-PHWON,Female,0,33,Month-to-month,95.0,3008.15,,0.0,0.0,1.0,0,24+,1,1.0,1,0.45079336387616853,Medium,High,Medium Risk - High Value,Loyalty reward
1494-EJZDW,Female,0,10,Two year,20.15,220.8,0.0,,,,0,6-12,0,0.0,0,0.10880345060555467,Low,Low,Low Risk - Low Value,No immediate action
4884-TVUQF,Female,1,57,Two year,101.3,5779.6,,0.0,1.0,1.0,0,24+,1,2.0,0,0.0877013435062445,Low,High,Low Risk - High Value,Thank-you benefits
8003-EWNDZ,Female,0,10,Month-to-month,21.2,222.65,0.0,,,,0,6-12,0,0.0,1,0.3189065901208593,Medium,Low,Medium Risk - Low Value,
1897-RCFUM,Female,0,39,One year,24.2,914.6,0.0,,,,0,24+,0,0.0,0,0.050174882021859296,Low,Low,Low Risk - Low Value,No immediate action
9256-JTBNZ,Female,0,11,Month-to-month,20.3,246.3,0.0,,,,0,6-12,0,0.0,1,0.31266513178945027,Medium,Low,Medium Risk - Low Value,
4658-HCOHW,Female,0,21,Month-to-month,102.8,2110.15,,1.0,0.0,1.0,1,12-24,1,2.0,1,0.5105347810045219,Medium,High,Medium Risk - High Value,Loyalty reward
2211-RMNHO,Female,0,68,Two year,85.3,5560.0,,1.0,0.0,1.0,0,,1,2.0,0,0.0653879112047717,Low,High,Low Risk - High Value,Thank-you benefits
2432-TFSMK,Male,0,18,One year,89.6,1633.0,,1.0,0.0,0.0,0,12-24,1,1.0,0,0.2481745397020663,Low,High,Low Risk - High Value,Thank-you benefits
3440-JPSCL,Female,0,6,Month-to-month,99.95,547.65,,1.0,0.0,1.0,1,0-6,1,2.0,1,0.6166752183386303,High,High,High Risk - High Value,Personal call + customized discount
4929-ROART,Male,0,18,Month-to-month,56.25,969.85,,0.0,1.0,0.0,0,12-24,0,1.0,1,0.25031315055027187,Low,Low,Low Risk - Low Value,No immediate action
1834-ABKHQ,Female,0,52,One year,50.95,2610.65,,0.0,0.0,0.0,0,24+,0,0.0,0,0.03501612973233711,Low,Low,Low Risk - Low Value,No immediate action
1741-WTPON,Male,0,56,Two year,115.85,6567.9,,1.0,1.0,1.0,0,24+,1,3.0,0,0.08164652471918356,Low,High,Low Risk - High Value,Thank-you benefits
3932-IJWDZ,Male,0,45,Month-to-month,103.65,4747.85,,1.0,0.0,1.0,0,24+,1,2.0,1,0.34272866416541814,Medium,High,Medium Risk - High Value,Loyalty reward
1240-HCBOH,Female,0,67,Two year,26.1,1759.55,0.0,,,,0,,0,0.0,0,0.022985967504544725,Low,Low,Low Risk - Low Value,No immediate action
3594-KADLU,Male,0,3,Month-to-month,35.1,101.1,,0.0,1.0,1.0,0,0-6,0,2.0,1,0.3163344297653282,Medium,Low,Medium Risk - Low Value,
8065-BVEPF,Male,1,65,Month-to-month,99.1,6496.15,,1.0,0.0,0.0,0,,1,1.0,1,0.24566458476822411,Low,High,Low Risk - High Value,Thank-you benefits
3796-ENZGF,Male,0,63,Two year,67.25,4234.15,,0.0,0.0,1.0,0,,0,1.0,0,0.023177859234009477,Low,Low,Low Risk - Low Value,No immediate action
1734-ZMNTZ,Female,0,11,Two year,25.0,300.7,0.0,,,,0,6-12,0,0.0,0,0.10603384486044405,Low,Low,Low Risk - Low Value,No immediate action
2853-CWQFQ,Male,0,1,Month-to-month,59.55,59.55,,0.0,0.0,1.0,0,0-6,0,1.0,1,0.35300574832124104,Medium,Low,Medium Risk - Low Value,
0813-TAXXS,Male,0,55,Two year,77.8,4323.35,,1.0,0.0,0.0,0,24+,1,1.0,0,0.1018153884854633,Low,High,Low Risk - High Value,Thank-you benefits
